activeWindow,activeProgram,activeTab,startTime,endTime,timeSpent,mouseClicks,keyPresses,task,goal
Google Chrome,1-110 - Quran.com,Surah Al-Kahf,2024-10-12 07:07:01,2024-10-12 07:07:07,6,2,0,
Google Chrome,,Window Activity Dashboard,2024-10-12 07:07:07,2024-10-12 07:07:10,3,2,0,Read Quran
Task Manager,Task Manager,Task Manager,2024-10-12 07:07:10,2024-10-12 07:07:12,2,1,0,Read Quran
Google Chrome,,Window Activity Dashboard,2024-10-12 07:07:12,2024-10-12 07:07:16,4,1,0,Read Quran
Google Chrome,1-110 - Quran.com,Surah Al-Kahf,2024-10-12 07:07:16,2024-10-12 07:09:35,138,10,205,Read Quran
Google Chrome,,Google Translate,2024-10-12 07:09:35,2024-10-12 07:09:36,1,1,0,Read Quran
Google Chrome,1-110 - Quran.com,Surah Al-Kahf,2024-10-12 07:09:36,2024-10-12 07:15:13,337,1,0,Read Quran
Google Chrome,,New Tab,2024-10-12 07:15:13,2024-10-12 07:15:37,24,2,39,Read Quran
Google Chrome,Google Search,where is the cave of ashab e kahf,2024-10-12 07:15:37,2024-10-12 07:16:09,32,1,0,Read Quran
Google Chrome,1-110 - Quran.com,Surah Al-Kahf,2024-10-12 07:16:09,2024-10-12 07:16:30,21,1,0,Read Quran
Google Chrome,Google Search,where is the cave of ashab e kahf,2024-10-12 07:16:30,2024-10-12 07:16:40,10,4,0,Read Quran
Google Chrome,Wikipedia,Cave of the Seven Sleepers,2024-10-12 07:16:40,2024-10-12 07:16:43,3,1,0,Read Quran
Task Manager,Task Manager,Task Manager,2024-10-12 07:16:43,2024-10-12 07:17:02,19,4,34,Research Quran Facts
Google Chrome,Wikipedia,Cave of the Seven Sleepers,2024-10-12 07:17:02,2024-10-12 07:17:06,4,1,0,Research Quran Facts
Visual Studio Code,PythonProjects - farhad2,active_window_log.csv,2024-10-12 07:17:06,2024-10-12 07:17:08,2,1,0,Research Quran Facts
Google Chrome,Wikipedia,Cave of the Seven Sleepers,2024-10-12 07:17:08,2024-10-12 07:17:20,12,2,0,Research Quran Facts
Google Chrome,Cave of the Seven Sleepers - Wikipedia,Seven Sleeper Cave Entrance,2024-10-12 07:17:20,2024-10-12 07:17:30,10,1,0,Research Quran Facts
Google Chrome,Wikipedia,Cave of the Seven Sleepers,2024-10-12 07:17:30,2024-10-12 07:18:47,77,6,0,Research Quran Facts
Google Chrome,,Google Translate,2024-10-12 07:18:47,2024-10-12 07:18:51,4,4,0,Research Quran Facts
Google Chrome,Wikipedia,Cave of the Seven Sleepers,2024-10-12 07:18:51,2024-10-12 07:20:02,71,1,0,Research Quran Facts
Google Chrome,Wikipedia,Byzantine Empire,2024-10-12 07:20:02,2024-10-12 07:20:11,9,1,0,Research Quran Facts
Google Chrome,Byzantine Empire - Wikipedia,Justinian555AD,2024-10-12 07:20:11,2024-10-12 07:20:32,21,1,0,Research Quran Facts
Google Chrome,Wikipedia,Byzantine Empire,2024-10-12 07:20:32,2024-10-12 07:21:32,60,1,0,Research Quran Facts
Google Chrome,Google Search,where is the cave of ashab e kahf,2024-10-12 07:21:32,2024-10-12 07:22:02,30,5,0,Research Quran Facts
Google Chrome,,Ashab e Kahf Cave Location,2024-10-12 07:22:02,2024-10-12 07:23:58,116,1,0,Research Quran Facts
Google Chrome,Google Search,where is the cave of ashab e kahf,2024-10-12 07:23:58,2024-10-12 07:24:08,10,1,0,Research Quran Facts
Google Chrome,,Google Translate,2024-10-12 07:24:08,2024-10-12 07:24:09,1,1,0,Research Quran Facts
Google Chrome,1-110 - Quran.com,Surah Al-Kahf,2024-10-12 07:24:09,2024-10-12 07:24:27,18,1,0,Research Quran Facts
Task Manager,Task Manager,Task Manager,2024-10-12 07:24:27,2024-10-12 07:24:47,20,5,22,Daily Updates Check
Visual Studio Code,PythonProjects - farhad2,active_window_log.csv,2024-10-12 07:24:47,2024-10-12 07:24:49,2,2,0,Daily Updates Check
Google Chrome,October 2024 - farhadmohammad1996@gmail.com - Gmail,Rhino3Dzine,2024-10-12 07:24:49,2024-10-12 07:24:53,4,1,0,Daily Updates Check
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Inbox (5),2024-10-12 07:24:53,2024-10-12 07:24:55,2,1,0,Daily Updates Check
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Railway Goes to the Great Lakes,2024-10-12 07:24:55,2024-10-12 07:25:04,9,1,0,Daily Updates Check
Task Manager,Task Manager,Task Manager,2024-10-12 07:25:04,2024-10-12 07:25:29,25,4,23,Create and update app
Visual Studio Code,PythonProjects - farhad2,active_window_log.csv,2024-10-12 07:25:29,2024-10-12 07:25:32,3,2,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,activity.py,2024-10-12 07:25:32,2024-10-12 07:25:34,2,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,tasks.csv,2024-10-12 07:25:34,2024-10-12 07:25:37,3,2,4,Create and update app
Visual Studio Code,PythonProjects - farhad2,● tasks.csv,2024-10-12 07:25:37,2024-10-12 07:25:44,7,3,5,Create and update app
Visual Studio Code,PythonProjects - farhad2,tasks.csv,2024-10-12 07:25:44,2024-10-12 07:25:45,1,1,0,Create and update app
Task Manager,Task Manager,Task Manager,2024-10-12 07:25:45,2024-10-12 07:25:53,8,2,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,tasks.csv,2024-10-12 07:25:53,2024-10-12 07:25:54,1,0,2,Create and update app
Visual Studio Code,PythonProjects - farhad2,● tasks.csv,2024-10-12 07:25:54,2024-10-12 07:26:09,15,4,5,Create and update app
Visual Studio Code,PythonProjects - farhad2,tasks.csv,2024-10-12 07:26:09,2024-10-12 07:26:12,3,1,0,Create and update app
Task Manager,Task Manager,Task Manager,2024-10-12 07:26:26,2024-10-12 07:26:34,8,5,0,
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Railway Goes to the Great Lakes,2024-10-12 07:26:34,2024-10-12 07:26:37,3,1,0,
Task Manager,Task Manager,Task Manager,2024-10-12 07:26:37,2024-10-12 07:26:39,2,2,0,Daily Updates Check
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Railway Goes to the Great Lakes,2024-10-12 07:26:39,2024-10-12 07:26:40,1,1,0,Daily Updates Check
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Inbox (3),2024-10-12 07:26:40,2024-10-12 07:26:43,3,1,0,Daily Updates Check
Google Chrome,Change token 5498 - farhadmohammad1996@gmail.com - Gmail,FW: API connection,2024-10-12 07:26:43,2024-10-12 07:27:26,42,2,1,Daily Updates Check
Task Manager,Task Manager,Task Manager,2024-10-12 07:27:26,2024-10-12 07:27:35,9,2,23,Daily Updates Check
Google Chrome,Change token 5498 - farhadmohammad1996@gmail.com - Gmail,FW: API connection,2024-10-12 07:27:35,2024-10-12 07:27:39,4,1,0,Daily Updates Check
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Inbox (2),2024-10-12 07:27:39,2024-10-12 07:27:42,3,1,0,Daily Updates Check
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Job Interview Course: Nail Your Next Job Interview!,2024-10-12 07:27:42,2024-10-12 07:27:51,9,2,0,Daily Updates Check
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Upwork Community Daily Digest,2024-10-12 07:27:51,2024-10-12 07:27:54,3,1,0,Daily Updates Check
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Inbox,2024-10-12 07:27:54,2024-10-12 07:28:07,13,2,0,
Task Manager,Task Manager,Task Manager,2024-10-12 07:28:07,2024-10-12 07:28:11,4,1,0,Create and update app
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Inbox,2024-10-12 07:28:11,2024-10-12 07:28:14,3,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,activity.py,2024-10-12 07:28:14,2024-10-12 07:28:16,2,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:28:16,2024-10-12 07:28:22,6,2,8,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:28:22,2024-10-12 07:28:25,3,0,12,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:28:25,2024-10-12 07:28:31,6,1,22,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:28:31,2024-10-12 07:28:32,1,0,1,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:28:32,2024-10-12 07:28:36,4,2,0,Create and update app
Task Manager,Task Manager,Task Manager,2024-10-12 07:28:36,2024-10-12 07:28:37,1,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:28:37,2024-10-12 07:28:38,1,1,0,Create and update app
Task Manager,Task Manager,Task Manager,2024-10-12 07:28:38,2024-10-12 07:28:39,1,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:28:39,2024-10-12 07:28:40,1,1,0,Create and update app
Task Manager,Task Manager,Task Manager,2024-10-12 07:28:40,2024-10-12 07:28:44,4,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:28:44,2024-10-12 07:28:47,3,2,3,Create and update app
Google Chrome,,Python Active Window Tracker,2024-10-12 07:28:47,2024-10-12 07:28:52,5,2,1,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:28:52,2024-10-12 07:29:06,14,1,4,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:29:06,2024-10-12 07:29:14,8,4,17,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:29:14,2024-10-12 07:29:18,4,3,7,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:29:18,2024-10-12 07:29:39,21,2,4,Create and update app
Task Manager,Task Manager,Task Manager,2024-10-12 07:29:39,2024-10-12 07:29:42,3,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:29:42,2024-10-12 07:30:10,28,8,1,Create and update app
Task Manager,Task Manager,Task Manager,2024-10-12 07:30:10,2024-10-12 07:30:12,2,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:30:12,2024-10-12 07:30:13,1,1,0,Create and update app
Task Manager,Task Manager,Task Manager,2024-10-12 07:30:13,2024-10-12 07:30:14,1,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:30:14,2024-10-12 07:30:19,5,3,10,Create and update app
Task Manager,Task Manager,Task Manager,2024-10-12 07:30:19,2024-10-12 07:30:22,3,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:30:22,2024-10-12 07:30:24,2,1,4,Create and update app
Google Chrome,,Python Active Window Tracker,2024-10-12 07:30:24,2024-10-12 07:30:39,15,1,57,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:30:39,2024-10-12 07:30:42,3,3,6,Create and update app
Google Chrome,,Python Active Window Tracker,2024-10-12 07:30:42,2024-10-12 07:34:02,200,7,166,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:34:02,2024-10-12 07:34:06,4,0,6,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:38:51,2024-10-12 07:39:07,16,3,0,
Google Chrome,,Streamlit,2024-10-12 07:39:07,2024-10-12 07:39:08,1,0,0,
Google Chrome,,webApp,2024-10-12 07:39:08,2024-10-12 07:39:09,1,0,0,
Google Chrome,,Window Activity Dashboard,2024-10-12 07:39:09,2024-10-12 07:39:12,3,1,0,Daily Updates Check
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:39:12,2024-10-12 07:39:16,4,1,0,Daily Updates Check
Google Chrome,,Window Activity Dashboard,2024-10-12 07:39:16,2024-10-12 07:40:23,67,25,2,Daily Updates Check
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:40:23,2024-10-12 07:40:24,1,2,0,Daily Updates Check
Visual Studio Code,PythonProjects - farhad2,active_window_log.csv,2024-10-12 07:40:24,2024-10-12 07:40:45,21,9,108,Daily Updates Check
Visual Studio Code,PythonProjects - farhad2,● active_window_log.csv,2024-10-12 07:40:45,2024-10-12 07:40:49,4,2,0,Daily Updates Check
Google Chrome,,Window Activity Dashboard,2024-10-12 07:40:49,2024-10-12 07:40:51,2,1,0,Daily Updates Check
Google Chrome,,Streamlit,2024-10-12 07:40:51,2024-10-12 07:40:52,1,0,0,Daily Updates Check
Google Chrome,,Window Activity Dashboard,2024-10-12 07:40:52,2024-10-12 07:41:09,17,2,0,Daily Updates Check
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:41:09,2024-10-12 07:41:16,7,1,0,Daily Updates Check
Google Chrome,,Python Active Window Tracker,2024-10-12 07:41:16,2024-10-12 07:41:29,13,4,0,Daily Updates Check
Google Chrome,,ChatGPT,2024-10-12 07:41:29,2024-10-12 07:41:31,2,2,0,Daily Updates Check
Visual Studio Code,PythonProjects - farhad2,● active_window_log.csv,2024-10-12 07:41:31,2024-10-12 07:41:33,2,1,0,Daily Updates Check
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:41:33,2024-10-12 07:41:35,2,2,3,Daily Updates Check
Google Chrome,,ChatGPT,2024-10-12 07:41:35,2024-10-12 07:41:36,1,1,0,Daily Updates Check
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:41:36,2024-10-12 07:41:41,5,1,0,Daily Updates Check
Search,Search,Search,2024-10-12 07:41:41,2024-10-12 07:41:43,2,1,0,Daily Updates Check
Snipping Tool,Snipping Tool,Snipping Tool,2024-10-12 07:41:43,2024-10-12 07:41:44,1,1,0,Daily Updates Check
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:41:44,2024-10-12 07:41:45,1,0,0,Daily Updates Check
Snipping Tool Overlay,Snipping Tool Overlay,Snipping Tool Overlay,2024-10-12 07:41:45,2024-10-12 07:41:49,4,1,0,Daily Updates Check
Snipping Tool,Snipping Tool,Snipping Tool,2024-10-12 07:41:49,2024-10-12 07:41:52,3,2,2,Daily Updates Check
Google Chrome,,ChatGPT,2024-10-12 07:41:52,2024-10-12 07:41:54,2,1,0,Daily Updates Check
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:41:54,2024-10-12 07:41:56,2,2,5,Daily Updates Check
Google Chrome,,ChatGPT,2024-10-12 07:41:56,2024-10-12 07:43:30,94,3,105,Daily Updates Check
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:43:30,2024-10-12 07:43:33,3,1,5,Daily Updates Check
Google Chrome,,ChatGPT,2024-10-12 07:43:33,2024-10-12 07:43:34,1,1,1,Daily Updates Check
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:43:34,2024-10-12 07:43:37,3,1,3,Daily Updates Check
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:43:37,2024-10-12 07:43:40,2,1,0,Daily Updates Check
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:43:43,2024-10-12 07:43:52,9,4,0,Create and update app
Google Chrome,,ChatGPT,2024-10-12 07:43:52,2024-10-12 07:43:56,4,1,0,Create and update app
Google Chrome,,"Part 5: The Order of the Qur'an's Revelation and the Growth of the Qur'anic Sciences | The Qur'an in Islam, its Impact and Influence on the Life of Muslims | Al-Islam.org",2024-10-12 07:43:56,2024-10-12 07:44:04,8,1,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:44:04,2024-10-12 07:44:12,8,5,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:44:12,2024-10-12 07:44:14,2,2,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:44:14,2024-10-12 07:44:26,11,6,0,Create and update app
Google Chrome,,ChatGPT,2024-10-12 07:44:26,2024-10-12 07:44:41,15,3,21,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:44:41,2024-10-12 07:44:47,6,1,0,Create and update app
Google Chrome,,ChatGPT,2024-10-12 07:44:47,2024-10-12 07:47:12,145,2,388,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:47:12,2024-10-12 07:47:14,2,0,21,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:47:14,2024-10-12 07:47:15,1,0,2,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:47:15,2024-10-12 07:47:16,1,1,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:47:18,2024-10-12 07:47:43,25,8,0,Create and update app
Google Chrome,,ChatGPT,2024-10-12 07:47:43,2024-10-12 07:47:59,16,1,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:47:59,2024-10-12 07:48:23,23,2,0,Create and update app
Google Chrome,,ChatGPT,2024-10-12 07:48:23,2024-10-12 07:48:52,29,2,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:48:52,2024-10-12 07:48:55,3,1,0,Create and update app
Google Chrome,,ChatGPT,2024-10-12 07:48:55,2024-10-12 07:51:25,150,8,377,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:51:25,2024-10-12 07:51:39,14,7,0,Create and update app
Google Chrome,,ChatGPT,2024-10-12 07:51:39,2024-10-12 07:54:15,156,5,109,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:54:15,2024-10-12 07:54:16,1,0,2,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:54:16,2024-10-12 07:54:18,2,0,2,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:54:18,2024-10-12 07:54:19,1,1,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:54:21,2024-10-12 07:54:36,15,7,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:54:36,2024-10-12 07:54:48,12,6,1,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:54:48,2024-10-12 07:55:01,13,4,2,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:55:01,2024-10-12 07:55:05,4,3,0,Create and update app
Google Chrome,,New Tab,2024-10-12 07:55:05,2024-10-12 07:55:10,5,0,16,Create and update app
Google Chrome,,Color Chart — HTML Color Codes,2024-10-12 07:55:10,2024-10-12 07:55:19,9,5,3,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:55:19,2024-10-12 07:55:23,4,1,6,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:55:23,2024-10-12 07:55:33,10,4,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:55:33,2024-10-12 07:55:34,1,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:55:34,2024-10-12 07:55:38,4,1,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:55:38,2024-10-12 07:55:39,1,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:55:39,2024-10-12 07:55:45,6,1,1,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:55:45,2024-10-12 07:55:47,2,0,4,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:55:47,2024-10-12 07:55:49,2,1,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:55:49,2024-10-12 07:55:51,2,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:55:51,2024-10-12 07:55:54,3,1,3,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:55:54,2024-10-12 07:55:57,3,1,5,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:56:01,2024-10-12 07:56:22,21,10,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:56:22,2024-10-12 07:56:25,3,1,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:56:25,2024-10-12 07:56:29,4,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:56:29,2024-10-12 07:56:55,26,17,27,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:56:55,2024-10-12 07:56:59,4,5,10,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:56:59,2024-10-12 07:57:04,5,1,2,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:57:04,2024-10-12 07:57:22,18,6,18,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:57:22,2024-10-12 07:57:23,1,1,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:57:23,2024-10-12 07:57:27,4,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:57:27,2024-10-12 07:57:37,10,7,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:57:37,2024-10-12 07:58:06,29,3,0,Create and update app
Input Error,Input Error,Input Error,2024-10-12 07:58:06,2024-10-12 07:58:07,1,1,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:58:07,2024-10-12 07:58:12,5,1,0,Create and update app
Google Chrome,,Streamlit,2024-10-12 07:58:12,2024-10-12 07:58:13,1,0,0,Create and update app
Google Chrome,,Window Activity Dashboard,2024-10-12 07:58:13,2024-10-12 07:58:17,4,1,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:58:17,2024-10-12 07:58:22,5,1,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:58:22,2024-10-12 07:58:26,4,2,0,Create and update app
RAFTASK,RAFTASK,RAFTASK,2024-10-12 07:58:26,2024-10-12 07:58:59,33,3,0,Create and update app
Visual Studio Code,PythonProjects - farhad2,desktopApp.py,2024-10-12 07:58:59,2024-10-12 07:59:17,18,7,23,Create and update app
Visual Studio Code,PythonProjects - farhad2,● desktopApp.py,2024-10-12 07:59:17,2024-10-12 07:59:26,9,0,21,Create and update app
